int64_field_0,venda_id,nome_produto,data_venda,quantidade
11674,1714,Pralívio 400mg 10 cápsulas moles,10-2024,9.0
11940,26974,Suplemento Alimentar de Vitamina D Inpruv D 1.000UI 30 comprimidos mastigáveis,10-2024,9.0
12520,3586,"Novanlo 2,5mg 30 comprimidos",10-2024,9.0
12944,18526,Analgésico Dorflex Uno 1g com 10 comprimidos,10-2024,9.0
12963,26362,Afopic 5mg 20 comprimidos,10-2024,9.0
12989,6082,Colujet 1mg/g Pasta de Uso Bucal 10g,10-2024,9.0
13179,23650,Funtyl 250mg 14 comprimidos,10-2024,9.0
14663,14134,Miosan 5mg 30 comprimidos,10-2024,9.0
15185,6154,Tanderalgin 30 comprimidos,10-2024,9.0
15818,10966,Singulair 10mg 30 comprimidos,10-2024,9.0
16368,18178,Pastilhas Vick Drops Sabor Artificial de Mentol 10g,10-2024,9.0
16951,18934,Fluimucil 100mg/ml Solução Injetável 5 ampolas com 3ml cada,10-2024,9.0
18063,18070,Solução Antisséptica Malvatricin 250ml,10-2024,9.0
18309,25798,"PROVERA - 10mg, 14 comprimidos",10-2024,9.0
18552,12514,"Embo 2,5mg 20 comprimidos revestidos",10-2024,9.0
19314,7990,Mesigyna 50mg/ml + 5mg/ml Solução Injetável 1 ampola com 1ml,10-2024,9.0
20328,23806,Itralex 100mg 4 Cápsulas Duras,10-2024,9.0
20744,28556,Itralex 100mg 4 Cápsulas Duras,10-2024,9.0
20943,17842,"Flogoral 1,5mg/ml Spray Sabor Cereja 30ml",10-2024,9.0
20959,3310,Atacand Comb 16mg + 5mg 30 comprimidos + 30 comprimidos de liberação prolongada,10-2024,9.0
22664,8482,"Miranova 0,10mg + 0,02mg 21 drágeas",10-2024,9.0
23081,28805,Spidufen 770mg 6 comprimidos revestidos,10-2024,9.0
23231,12526,Embo 5mg 20 comprimidos revestidos,10-2024,9.0
23460,2026,Alivium 600mg 10 cápsulas líquidas,10-2024,9.0
23694,17482,"Yomax 5,4mg 60 comprimidos",10-2024,9.0
24051,16846,Glifage 500mg 30 comprimidos revestidos,10-2024,9.0
26135,13330,Concárdio 10mg 30 comprimidos revestidos,10-2024,9.0
26167,2878,Spidufen 770mg 6 comprimidos revestidos,10-2024,9.0
26794,3682,Vasopril 20mg 30 comprimidos,10-2024,9.0
27141,946,Solução Oftálmica Oftpred 10mg/ml 5ml,10-2024,9.0
27202,22366,"Vonau Flash 8mg Biolab, 30 comprimidos de desintegração oral",10-2024,9.0
28581,26926,Vitamina D3 50.000UI Althaia 10 Cápsulas Moles,10-2024,9.0
29240,26770,"Venolise 26,7mg 30 comprimidos revestidos",10-2024,9.0
29279,7630,Meticorten 20mg 10 comprimidos,10-2024,9.0
29515,13114,"Clexane 40mg/0,4ml 10 seringas preenchidas com 0,4ml com sistema de segurança",10-2024,9.0
29731,26554,Xarope Melagrião 150ml,10-2024,9.0
30072,22306,Jofix 8mg 10 comprimidos orodispersíveis,10-2024,9.0
126,29851,"RISEDROSS - 150mg, 2 comprimidos revestidos",10-2024,10.0
777,30438,Stanglit 30mg 60 comprimidos,10-2024,10.0
1091,1378,Tormiv SL 10mg Sabor Limão 20 comprimidos sublinguais,10-2024,10.0
1530,16234,"Descongestionante Inalante Vick Bastão 0,5g",10-2024,10.0
3009,13786,Plenance 10mg 90 comprimidos revestidos,10-2024,10.0
6366,24790,Solução de Desinfecção Multipropósito Opti-Free Replenish 300ml + 120ml + Estojo de Lentes,10-2024,10.0
6406,16738,Invokana 100mg 30 comprimidos revestidos,10-2024,10.0
6733,10534,"Tecnomet 2,5mg 20 comprimidos",10-2024,10.0
9131,14746,Promim 10mg/g Creme Ginecológico 30g + 20 aplicadores,10-2024,10.0
9780,13702,Lipless 100mg 60 comprimidos,10-2024,10.0
9849,29549,Resfenol 20 cápsulas,10-2024,10.0
10005,20074,Prolive 30 cápsulas,10-2024,10.0
12440,9382,Resfenol 20 cápsulas,10-2024,10.0
13137,25438,Finalop 1mg 30 Comprimidos Revestidos,10-2024,10.0
13236,17578,Cognitus 225mg 60 comprimidos revestidos,10-2024,10.0
14009,22,Niquitin 14mg 7 adesivos transdérmicos transparentes,10-2024,10.0
14665,15322,"Spiolto 2,5mcg + 2,5mcg 1 Frasco com 4ml de Solução, 60 Acionamentos + Inalador Respimat",10-2024,10.0
14944,28390,Azukon MR 30mg 60 Comprimidos,10-2024,10.0
15179,2542,Anador 500mg 24 comprimidos,10-2024,10.0
15212,6142,Beserol 4 comprimidos,10-2024,10.0
18319,19066,Suplemento Vitamínico Regenesis Para Gestantes 60 Cápsulas Moles,10-2024,10.0
19548,15154,LuftaFEM 200mg + 500mg 6 comprimidos revestidos,10-2024,10.0
20169,2974,Bravan 160mg 30 comprimidos revestidos,10-2024,10.0
20189,17278,Azukon MR 30mg 60 Comprimidos,10-2024,10.0
20371,11602,Antiácido Gastrol Blister 20 Pastilhas,10-2024,10.0
20844,658,"Actifedrin 2,5mg + 60mg 20 comprimidos",10-2024,10.0
21621,22918,"RISEDROSS - 150mg, 2 comprimidos revestidos",10-2024,10.0
21710,27430,Vitamina D3 Addera D3 10.000UI 4 Cápsulas Moles,10-2024,10.0
22193,14470,Gino Canesten 1 Dia 500mg 1 comprimido vaginal + 1 aplicador,10-2024,10.0
22663,22774,Doss 50.000UI 4 cápsulas gelatinosas moles,10-2024,10.0
22961,17086,"Ozempic 0,25mg 1 carpule de 1,5ml + 1 sistema para aplicação + 6 agulhas novofine",10-2024,10.0
23120,14650,Gel Hidratante Intravaginal VagiSoft 30g + 10 Aplicadores Descartáveis,10-2024,10.0
23188,2134,Maxalgina 500mg/ml Gotas Sabor Abacaxi 20ml,10-2024,10.0
24018,30456,Finalop 1mg 30 Comprimidos Revestidos,10-2024,10.0
24951,30058,Invokana 100mg 30 comprimidos revestidos,10-2024,10.0
25494,5998,Cataflam Sport Ice Aerossol 60g,10-2024,10.0
28644,13726,Coledue R 10mg + 5mg 30 cápsulas duras,10-2024,10.0
29631,16762,Stanglit 30mg 60 comprimidos,10-2024,10.0
29919,16726,Milgamma 150mg 30 drágeas,10-2024,10.0
30298,24178,"Adacne 0,1% Gel 30g",10-2024,10.0
1214,23350,"Postec 2,5mg/g + 150UTR/g Pomada 20g",10-2024,11.0
2137,5338,Biofenac Aerossol 85ml,10-2024,11.0
3025,24874,Kit Solução Estéril para Lentes Bio Lent 360ml + 120ml + Estojo para Lentes,10-2024,11.0
3626,23146,Nicorette 4mg Icemint 30 gomas mastigáveis,10-2024,11.0
4907,24982,Protetor Ocular Oftam Pequeno Colorido 20un,10-2024,11.0
5105,24970,Protetor Ocular Oftam Pequeno Bege 20un,10-2024,11.0
5795,1654,Nevralgex 300mg + 50mg + 35mg 30 comprimidos,10-2024,11.0
6300,2122,Suplemento Alimentar Pealiv 300mg 30 comprimidos,10-2024,11.0
6430,11938,"Volare 20mg/0,2ml 2 seringas preenchidas de 0,2ml com sistema de segurança",10-2024,11.0
6863,20770,Probiótico ZincoPro Marjan Farma 30 cápsulas,10-2024,11.0
7817,8206,Tâmisa 30 Sem Parar 75mcg + 30mcg 28 drágeas,10-2024,11.0
9008,29204,Suplemento Alimentar Pealiv 300mg 30 comprimidos,10-2024,11.0
9163,30686,Vabam 15mg 30 comprimidos revestidos,10-2024,11.0
12638,6346,Dexalgen NF Solução Injetável 3 ampolas I (1 ml) e 3 ampolas II (2 ml),10-2024,11.0
12639,25414,Capy 50mg/ml Solução Capilar 5% 50ml,10-2024,11.0
13228,6718,Diprospan 5mg/ml + 2mg/ml 1 ampola com 1ml + seringa dosadora,10-2024,11.0
13786,2782,Tylenol DC 1g Multiplas Dores 4 comprimidos,10-2024,11.0
14136,22066,Complexo Homeopático Almeida Prado N 16 60 Comprimidos,10-2024,11.0
14479,25054,Duomo HP 2mg + 5 mg 30 cápsulas,10-2024,11.0
14499,26602,Xarope Sedavan 6mg/ml Sabor Framboesa 100ml,10-2024,11.0
14593,24586,Micolamina 10mg/g Creme 20g,10-2024,11.0
14656,27670,Inilok 40mg Apsen 30 Comprimidos,10-2024,11.0
16001,29047,Protetor Ocular Oftam Pequeno Bege 20un,10-2024,11.0
17122,5146,"Bramicar HCT 40mg + 12,5mg 30 comprimidos",10-2024,11.0
18198,7462,Profenid 50mg 24 cápsulas duras,10-2024,11.0
18427,26434,"Xarope Vibral 1,5mg/ml Sabor Framboesa 120ml",10-2024,11.0
18722,2110,Buprovil 600mg 20 Comprimidos Revestidos,10-2024,11.0
20375,12850,Vabam 15mg 30 comprimidos revestidos,10-2024,11.0
20413,23422,Triazol 150mg 1 cápsula,10-2024,11.0
20594,8794,Minian 150mcg + 20mcg 21 comprimidos,10-2024,11.0
21737,28246,Profenid 50mg 24 cápsulas duras,10-2024,11.0
22405,18670,"Xarope Cimetosse 13,33mg/ml Sabor Mel e Menta 120ml",10-2024,11.0
22609,6574,Gel Arnica Montana 200mg/g Herbarium 30g,10-2024,11.0
25289,24010,Differin 3mg/g Gel 30g,10-2024,11.0
26285,18706,EMS Expector Sabor Caramelo 120ml,10-2024,11.0
26852,9202,Antigases Mylicon 75mg/ml Gotas 15ml,10-2024,11.0
27446,29036,Suplemento Alimentar Probid 15 Cápsulas,10-2024,11.0
27598,15382,Fostair DPI 100mcg/6mcg por inalação 1 Dispositivo Next DPI com 120 doses,10-2024,11.0
27926,28413,Nevralgex 300mg + 50mg + 35mg 30 comprimidos,10-2024,11.0
28201,29305,Inilok 40mg Apsen 30 Comprimidos,10-2024,11.0
29228,21202,Laxante Fitoterápico Tamarine Geléia Zero Açúcar 250g,10-2024,11.0
29473,706,"Clob - X 0,5mg/g Creme Dermatológico 30g",10-2024,11.0
29706,1198,Antialérgico Allegra 60mg 10 comprimidos revestidos,10-2024,11.0
30087,20266,Suplemento Alimentar Probid 15 Cápsulas,10-2024,11.0
214,18958,"INIBINA - 10mg, 20 comprimidos",10-2024,12.0
831,20962,Suplemento Hidroeletrolítico Hidralyte Natulab Tutti-Frutti 500ml,10-2024,12.0
1461,2074,Alivium Infantil 30mg/ml Sabor Frutas 100ml,10-2024,12.0
2283,12142,Zinpass Eze 20mg + 10mg 30 comprimidos revestidos,10-2024,12.0
3421,7198,Adesivos Salonpas Pequeno 4un,10-2024,12.0
3479,26782,Parasin 400mg Sabor Banan 1 comprimido mastigável,10-2024,12.0
5220,1834,Lisador 24 comprimidos,10-2024,12.0
5283,10414,"Etna 2,5mg + 1,5mg + 1,0mg 50 cápsulas",10-2024,12.0
6441,25654,"Primosiston 2mg + 0,01mg 30 comprimidos",10-2024,12.0
6884,17770,Diurix 25mg 30 comprimidos,10-2024,12.0
7400,4198,"Cardilol 3,125mg 30 comprimidos",10-2024,12.0
7676,26086,Imunoglucan DS 60 cápsulas,10-2024,12.0
7963,1678,Cimegripe Dor e Febre 750mg 20 comprimidos,10-2024,12.0
10563,23866,"Trok-N 20mg/g + 0,64mg/g + 2,5mg/g Creme 10g",10-2024,12.0
10863,14002,Rusovas 10mg 60 comprimidos revestidos,10-2024,12.0
10944,29514,"ALTIVA - 120mg, 10 comprimidos",10-2024,12.0
11533,550,"ALTIVA - 120mg, 10 comprimidos",10-2024,12.0
13784,12238,Vasogard 100mg 60 comprimidos,10-2024,12.0
14753,10078,Equitam 80mg 30 Comprimidos Revestidos,10-2024,12.0
14850,21022,Lactulona 667mg/ml Xarope Sabor Ameixa 120ml,10-2024,12.0
14917,10462,Piascledine 300 100mg + 200mg 30 cápsulas,10-2024,12.0
15446,19966,Puran T4 200mcg 30 comprimidos,10-2024,12.0
22286,430,Maleato de Dexclorfeniramina 2mg/5ml EMS 120ml,10-2024,12.0
23064,23530,"Ad-Muc Kids 0,2% Gel Bucal 10g",10-2024,12.0
24770,21334,Xantinon Complex 100ml,10-2024,12.0
25795,16918,Glifage 1g 30 comprimidos revestidos,10-2024,12.0
27007,13810,Ebatz 2mg 30 comprimidos revestidos,10-2024,12.0
27238,13210,Daflon 500mg FFPM 30 comprimidos revestidos,10-2024,12.0
28030,30477,"Solução Nasal Sinustrat 9,0mg/ml 30ml",10-2024,12.0
28274,13846,Plenance EZE 20mg+10mg 30 Cápsulas,10-2024,12.0
29792,15718,"Solução Nasal Sinustrat 9,0mg/ml 30ml",10-2024,12.0
30483,14986,Buscopan 10mg 20 drágeas,10-2024,12.0
30580,29013,"INIBINA - 10mg, 20 comprimidos",10-2024,12.0
574,21538,"Solução Oftálmica Combigan 0,2% + 0,5% 10ml",10-2024,13.0
1593,23950,Belpele 3mg/g Gel 30g,10-2024,13.0
2290,15706,"Sinustrat 9,0mg/ml Solução Nasal Forte 10ml",10-2024,13.0
4401,7642,Mesacol 500mg 15 supositórios,10-2024,13.0
4993,15166,Funchicórea Pó 3g,10-2024,13.0
5568,17242,Diamicron MR 60mg 30 comprimidos de liberação prolongada,10-2024,13.0
7456,27898,Dexilant 60mg Takeda 30 cápsulas de liberação retardada,10-2024,13.0
7478,7546,Toragesic 10mg 20 comprimidos sublinguais,10-2024,13.0
8314,25822,Leucogen 80mg 30 cápsulas,10-2024,13.0
10441,21094,Probiótico Enterogermina Plus 5 frascos de 5ml,10-2024,13.0
11075,1594,Flanax 550mg 2 comprimidos revestidos,10-2024,13.0
11745,15838,"Solução Nasal Maresis Baby 0,9% Spray Jato Suave Contínuo 100ml",10-2024,13.0
11891,20170,Óleo Mineral ADV Farma 100% Puro 100ml,10-2024,13.0
12754,25306,Monessa 30 cápsulas,10-2024,13.0
12977,5434,Acheflan 5mg/g Creme 60g,10-2024,13.0
13235,478,Allexofedrin D 60mg + 120mg 10 comprimidos revestidos,10-2024,13.0
14067,19174,Suplemento Alimentar Neutrofer Folato D 90 comprimidos revestidos,10-2024,13.0
17297,10906,Seretide Spray 25mcg + 125mcg/dose Suspensão Aerossol 120 doses + válvula dosadora,10-2024,13.0
17522,1762,Dolamin 125mg 16 comprimidos revestidos,10-2024,13.0
17795,7978,Femina 150mcg + 20mcg 21 comprimidos revestidos,10-2024,13.0
18338,14722,Takil 20mg + 30mg Creme Ginecológico 35g + 7 aplicadores,10-2024,13.0
19976,2290,Nuromol 200mg + 500mg 6 comprimidos revestidos,10-2024,13.0
20395,23626,Creme Dermatológico Clotrimix 10mg/g 20g,10-2024,13.0
20462,29333,Óleo Mineral ADV Farma 100% Puro 100ml,10-2024,13.0
20969,20302,"Glicel 2,5g Adulto 6 supositórios de glicerina",10-2024,13.0
23227,3718,"Cor-Select 2,5mg 30 comprimidos Biolab",10-2024,13.0
23390,18046,Pastilha Ciflogex Sabor Cereja 12un,10-2024,13.0
23628,16450,Glyxambi 25mg + 5mg 30 comprimidos revestidos,10-2024,13.0
24759,3994,Micardis Anlo 40mg + 5mg 30 comprimidos,10-2024,13.0
25423,2350,Analgésico Dorflex 36 comprimidos,10-2024,13.0
25486,6322,Bicerto 150mg 10 comprimidos de liberação prolongada,10-2024,13.0
28709,1102,Xarope Desalex 60ml,10-2024,13.0
29862,13090,"Clexane 40mg/0,4ml 6 seringas preenchidas com 0,4ml com sistema de segurança",10-2024,13.0
30540,8674,Nactali 75mcg 84 comprimidos revestidos,10-2024,13.0
30653,24298,Daktarin 20mg/g Gel Oral 40g,10-2024,13.0
31,18118,"Hexomedine 1mg/ml + 0,5mg/ml Spray 50ml",10-2024,14.0
173,29033,Pomada Dermatológico Cetobeta 30g,10-2024,14.0
1147,9670,Neolefrin Dia Neo Química 20 comprimidos,10-2024,14.0
1640,17062,Novolin R 100UI/ml 1 ampola com 10ml,10-2024,14.0
1956,12046,"Picbam 2,5mg 20 comprimidos revestidos",10-2024,14.0
2121,28101,"Atensina 0,150mg 30 comprimidos",10-2024,14.0
4333,23086,Prolopa 200/50mg 30 comprimidos,10-2024,14.0
5244,13438,Venaflon 450mg + 50mg 30 comprimidos revestidos,10-2024,14.0
6492,28253,Fluviral Dia 20 comprimidos,10-2024,14.0
7629,25846,Resist 500mg 30 cápsulas,10-2024,14.0
8488,21190,"PlantaBen 3,5g Sabor Artificial Laranja Pó Efervescente 10 envelopes com 5g cada",10-2024,14.0
9741,26374,Teste de Gravidez Fast Test 1un,10-2024,14.0
10504,11410,Antiácido Sonrisal Sabor Tradicional 2 comprimidos efervescentes,10-2024,14.0
11061,26242,Neutrofer Fólico 150mg + 5mg 30 comprimidos revestidos,10-2024,14.0
12070,3934,"Atensina 0,150mg 30 comprimidos",10-2024,14.0
12521,9742,Tylenol 750mg 10 comprimidos revestidos,10-2024,14.0
14858,1138,Antialérgico em Creme Histamin 10mg/g 30g,10-2024,14.0
15251,23566,Pomada Dermatológico Cetobeta 30g,10-2024,14.0
15329,15586,Decongex Plus Gotas 20ml,10-2024,14.0
15481,2494,Analgésico Novalgina 500mg 10 comprimidos,10-2024,14.0
16209,2986,Corus 25mg 30 comprimidos revestidos,10-2024,14.0
16974,5410,Prelone 20mg 10 comprimidos,10-2024,14.0
17180,12994,Transamin 250mg 12 comprimidos,10-2024,14.0
17985,8278,Tâmisa 30 Sem Parar 75mcg + 30mcg 84 drágeas,10-2024,14.0
18974,5290,Olmecor 20mg 60 comprimidos revestidos,10-2024,14.0
18982,9514,Fluviral Dia 20 comprimidos,10-2024,14.0
19540,17386,Repoflor 250mg 10 cápsulas duras,10-2024,14.0
19894,12622,Pradaxa 110mg 30 cápsulas,10-2024,14.0
19973,28432,Analgésico Novalgina 500mg 10 comprimidos,10-2024,14.0
22187,19918,"Puran T4 12,5mcg 30 comprimidos",10-2024,14.0
22931,20986,Fibra Metamucil Sabor Laranja 174g,10-2024,14.0
23820,5194,Tenadren 40mg + 25mg 30 comprimidos,10-2024,14.0
24586,25642,Primolut-Nor 10mg 30 comprimidos,10-2024,14.0
25568,14806,Rubenti 200mg 60 cápsulas duras de liberação prolongada,10-2024,14.0
25723,22414,Dramin B6 30 comprimidos revestidos,10-2024,14.0
26653,21178,"PlantaBen 3,5g Sabor Artificial Laranja Pó Efervescente 30 envelopes com 5g cada",10-2024,14.0
26693,25330,Solução Tópica Pantogar Top 80ml,10-2024,14.0
27221,2830,Spidufen 1155mg Sabor Damasco com 10 Envelopes de 3g cada,10-2024,14.0
29289,9214,Luftal Gel Caps 125mg 10 cápsulas gelatinosas,10-2024,14.0
30464,19750,Euthyrox 175mcg 50 comprimidos,10-2024,14.0
30684,9982,Betadine 24mg 60 comprimidos,10-2024,14.0
1410,29306,Clifemin 160mg 30 comprimidos,10-2024,15.0
2336,11926,Ritmoneuran RTM Flaconete 10ml,10-2024,15.0
4338,21502,Suspensão Oftálmica Nevanac 1mg/ml 5ml,10-2024,15.0
6622,18382,Sumax 50mg 2 comprimidos revestidos,10-2024,15.0
6897,18802,Respiratus 7mg/m Xarope Aroma Artificial de Cereja 100ml,10-2024,15.0
7359,4786,"Benicar Triplo 40mg/12,5mg/5mg 30 comprimidos revestidos",10-2024,15.0
7982,16474,Jardiance 10mg 30 comprimidos revestidos,10-2024,15.0
8913,11086,Digeliv 400GaIU 30 sachês com 2g cada,10-2024,15.0
9789,2302,Nuromol 200mg + 500mg 12 comprimidos revestidos,10-2024,15.0
10674,27046,Redoxon 2g Sabor Lima-Limão 10 comprimidos efervescentes,10-2024,15.0
11731,13630,Sinvascor 40mg 30 comprimidos revestidos,10-2024,15.0
12280,3010,"Cordarex 2,5mg 30 comprimidos",10-2024,15.0
13172,26158,Myrafer 100mg/ml Sabor Doce de Leite 30ml,10-2024,15.0
13866,17314,Tiorfan 100mg 9 cápsulas,10-2024,15.0
14440,7282,Diclac SR 75mg 20 comprimidos,10-2024,15.0
15110,27778,Gázia 40mg 28 comprimidos gastrorresistentes,10-2024,15.0
15304,3874,"Novanlo 2,5mg 90 comprimidos",10-2024,15.0
15942,9154,Fly 250mg 10 cápsulas moles,10-2024,15.0
16089,2182,Mirador 1g 10 comprimidos,10-2024,15.0
16466,9034,Demedrox 150mg/ml Suspensão Injetável 1 seringa + 1agulha,10-2024,15.0
17165,8698,"Iziz 2,5mg + 1,5mg 84 Comprimidos Revestidos",10-2024,15.0
17287,9346,Cimegripe 10 Cápsulas,10-2024,15.0
18117,13378,Vynaxa 15mg 28 Comprimidos Revestidos,10-2024,15.0
18848,25678,Clifemin 160mg 30 comprimidos,10-2024,15.0
19056,26698,Percof 6mg/ml 120ml,10-2024,15.0
19566,30497,Doril Enxaqueca 4 comprimidos revestidos,10-2024,15.0
20120,18334,Doril Enxaqueca 4 comprimidos revestidos,10-2024,15.0
20623,25942,Suplemento Alimentar Sulfato Ferroso 125mg/ml Arte Nativa Sabor Framboesa 30ml,10-2024,15.0
21589,24274,"SPORANOX - 100mg, 15 cápsulas gelatinosas",10-2024,15.0
21818,20050,Suplemento Hidroeletrolítico Pedialyte Max Coco 500ml,10-2024,15.0
21992,454,Allexofedrin Pediátrico 6mg/ml EMS Sabor Framboesa 150ml,10-2024,15.0
23370,21946,"Xalatan 50mcg/ml Colírio 2,5ml",10-2024,15.0
23481,14854,Analgésico Advil Mulher 400mg 2 Cápsulas Líquidas,10-2024,15.0
23847,8386,Librene Diu Cobre e Prata Tamanho Mini TCU380AG,10-2024,15.0
23924,13450,Venaflon 900mg + 100mg 60 comprimidos,10-2024,15.0
24968,12658,Varicell Phyto 500mg 30 cápsulas,10-2024,15.0
25190,466,"Celergin 0,4mg/ml + 0,05mg/ml Xarope 120ml",10-2024,15.0
25931,8974,"Micropil R21 0,075 + 0,020mg 21 comprimidos revestidos",10-2024,15.0
26440,12070,Vabam 10mg 30 comprimidos revestidos,10-2024,15.0
29793,4366,"Concor 2,5mg 30 comprimidos revestidos",10-2024,15.0
30550,15118,Atrofem 400mg 2 cápsulas,10-2024,15.0
30656,9730,Multigrip 20 cápsulas gelatinosas duras,10-2024,15.0
693,29256,Caneta para Aplicação de Insulina HumaPen Savvio,10-2024,16.0
716,20062,Suplemento Hidroeletrolítico Pedialyte Max Morango 500ml,10-2024,16.0
910,17254,Aglucose 50mg 30 comprimidos,10-2024,16.0
1023,26110,Suplemento Vitamínico Imunoglucan DS 30 Cápsulas,10-2024,16.0
2253,29510,Suplemento Vitamínico Imunoglucan DS 30 Cápsulas,10-2024,16.0
2905,24850,Solução de Desinfecção Multipropósito Opti-Free Puremoist 300ml + 120ml + Estojo de Lentes,10-2024,16.0
2989,11050,Digeplus 7mg + 40mg + 50mg Aché 30 Cápsulas,10-2024,16.0
3494,29699,Lenços Nasais Umedecidos Salsep Kids 30un,10-2024,16.0
4515,250,Elidel 10mg/g Creme 15g,10-2024,16.0
6801,26662,Xarope Bisolvon 8mg/5ml Adulto Sabor Cereja 120ml,10-2024,16.0
7051,1438,Analgésico Advil 400mg 16 cápsulas líquidas,10-2024,16.0
7223,25018,"Omnic Ocas 0,4mg 30 comprimidos de liberação prolongada",10-2024,16.0
7824,7426,Coltrax 4mg 20 comprimidos,10-2024,16.0
8037,10234,Osteotrat 35mg 4 comprimidos revestidos,10-2024,16.0
8223,4690,Diovan Amlo Fix 80mg + 5mg 28 comprimidos revestidos,10-2024,16.0
8273,28234,Diovan Amlo Fix 160mg + 10mg 28 comprimidos revestidos,10-2024,16.0
8371,20890,"Peg-Lax 8,5g Pó para Solução Sem Sabor 14 envelopes",10-2024,16.0
8752,11662,Antiácido Pó Efervescente Estomazil Sabor Guaraná 5g,10-2024,16.0
8831,2866,Spidufen 1155mg Sabor Menta Anis com 10 Envelopes de 3g cada,10-2024,16.0
8915,27598,Divena 40mg 30 comprimidos,10-2024,16.0
9470,3058,"Lotar 2,5mg + 50mg 30 cápsulas",10-2024,16.0
9554,16606,Caneta para Aplicação de Insulina HumaPen Savvio,10-2024,16.0
9800,23206,Fentizol 20mg/ml Spray 30ml,10-2024,16.0
10628,18394,Sumax 25mg 4 comprimidos revestidos,10-2024,16.0
11643,1294,"Alektos PED 2,5mg/ml Sabor Framboesa 120ml",10-2024,16.0
12725,11866,Remilev 250mg + 60mg 20 comprimidos revestidos,10-2024,16.0
13047,3034,Nebitah 5mg 30 comprimidos,10-2024,16.0
13448,5650,Nisulid Dispersível 100mg 12 comprimidos dispersíveis,10-2024,16.0
14426,10018,Bioginkgo 80mg 45 comprimidos,10-2024,16.0
14890,16594,Humalog 1000UI 1 ampola com 10ml,10-2024,16.0
15463,28009,Flogoral 5mg/g Creme Dental Sabor Menta 70g,10-2024,16.0
15540,17818,Flogoral 5mg/g Creme Dental Sabor Menta 70g,10-2024,16.0
15879,46,Busonid Aquoso Nasal 32mcg 120 doses 6ml,10-2024,16.0
16463,4654,Diovan Amlo Fix 160mg + 10mg 28 comprimidos revestidos,10-2024,16.0
16919,11374,Eparema Sabor Tradicional Hortelã 200ml,10-2024,16.0
19364,5662,Nisulid 100mg 12 comprimidos,10-2024,16.0
20741,29207,Xarope Bisolvon 8mg/5ml Adulto Sabor Cereja 120ml,10-2024,16.0
22098,8842,"Iumi ES 3mg + 0,02mg 30 comprimidos revestidos",10-2024,16.0
23349,29200,Aglucose 50mg 30 comprimidos,10-2024,16.0
24779,15958,Lenços Nasais Umedecidos Salsep Kids 30un,10-2024,16.0
25024,8662,"Iumi 3mg + 0,02mg 24 comprimidos revestidos",10-2024,16.0
25388,1798,Traumeel S Pomada 50g,10-2024,16.0
25391,13966,Cedur Retard 400mg 30 comprimidos revestidos de liberação prolongada,10-2024,16.0
26623,1414,Analgésico Advil 400mg 8 cápsulas líquidas,10-2024,16.0
26789,4822,Benicar Triplo 40mg/25mg/10mg 30 comprimidos revestidos,10-2024,16.0
27013,28739,"Omnic Ocas 0,4mg 30 comprimidos de liberação prolongada",10-2024,16.0
28373,4306,Naprix D 5mg + 25mg 30 cápsulas duras,10-2024,16.0
28588,18694,Expectuss 15mg/5ml Pediátrico 100ml,10-2024,16.0
30200,3274,SeloZok 100mg 30 comprimidos revestidos de liberação controlada,10-2024,16.0
30702,22498,Peridal 10mg 30 comprimidos,10-2024,16.0
1205,28415,Lacday 10.000 U.FCC EMS 30 comprimidos mastigáveis,10-2024,17.0
1343,16990,Januvia 50mg 28 comprimidos revestidos,10-2024,17.0
1887,18022,Pastilha Ciflogex Sabor Mel e Limão 12un,10-2024,17.0
2166,7030,Algie 150mg 10 comprimidos revestidos de liberação prolongada,10-2024,17.0
2853,17074,Insulina Fiasp 100U FlexTouch 3ml Com 1 Caneta,10-2024,17.0
3019,15190,Lacday 10.000 U.FCC EMS 30 comprimidos mastigáveis,10-2024,17.0
3233,21454,"Solução Oftálmica Azorga 10mg/ml + 6,8mg/ml 5ml",10-2024,17.0
4565,8530,Cerazette 75mcg 84 comprimidos revestidos,10-2024,17.0
