Farmácia,Nome,Marca,GTIN,Codigo,Sub_categoria,Preco_unitario,Preco_com_desconto,Preco_pix,Desconto,Desconto_com_pix,Link,Desconto_percentual,Desconto_pix_percentual
Farmaponte,Lefor 5mg 30 Comprimidos,None,7896004789576,Cód: 1049264,Anti-hipertensivos,,107.67,107.67,,,https://www.farmaponte.com.br/lefor-5mg-30-comprimidos/p,,-9
Farmaponte,Deller 50mg Com 30 Comprimidos Revestidos,Aché,7896658029561,Cód: 1031404,Psicotropico,,71.54,71.54,,,https://www.farmaponte.com.br/deller-50mg-30cpr/p,,-18
Farmaponte,Vortioxetina Brom 15mg Com 30 Comprimidos Revestidos Althaia,None,7898687734485,Cód: 1051031,Psicotropico,,134.97,134.97,,,https://www.farmaponte.com.br/vortioxetina-brom-15mg-com-30-comprimidos-revestidos-althaia/p,,-20
Farmaponte,Valdoxan Agomelatina 25mg 28 Comprimidos,Servier,7898029558595,Cód: 802515,Psicotropico,,294.26,294.26,,,https://www.farmaponte.com.br/valdoxan-25mg-28cpr/p,,-2
Farmaponte,Depakote Sprinkle Divalproato De Sódio 125mg 30 Cápsulas,None,7896255762649,Cód: 1003289,Psicotropico,,41.57,41.57,,,https://www.farmaponte.com.br/depakote-sprinkle-125mg-caixa-com-30-capsulas-gel/p,,-17
Farmaponte,"Procoralan Ivabradina 7,5mg 56 Comprimidos",Servier,7898029557154,Cód: 1003219,Antianginoso,,212.24,212.24,,,https://www.farmaponte.com.br/procoralan-75mg-56cpr/p,,-2
Farmaponte,Leps 250mg Torrent 30 Comprimidos De Liberação Prolongada,None,8903855090931,Cód: 1051452,Psicotropico,,29.11,29.11,,,https://www.farmaponte.com.br/leps-250mg-torrent-30-comprimidos-de-liberacao-prolongada/p,,-12
Farmaponte,Seretide 25mcg + 250mcg 120 Doses Gsk,None,7896269955372,Cód: 188212,Antiasmático,,293.54,293.54,,,https://www.farmaponte.com.br/seretide-spray-25-250mcg-120doses/p,,-7
Farmaponte,Valdoxan Agomelatina 25mg 56 Comprimidos,None,7898029558618,Cód: 1036285,Psicotropico,,480.38,480.38,,,https://www.farmaponte.com.br/valdoxan-agomelatina-25mg-56-comprimidos/p,,-2
Farmaponte,Hidratante Gel De Banho Bath Ureadin Isdin Com 424g,None,8429420121959,Cód: 1042771,Dermatológico,,77.32,77.32,,,https://www.farmaponte.com.br/ureadin-bath-gel-com-424gr/p,,-2
Farmaponte,Amome 50mcg Spray Nasal Com 60 Acionamentos,None,7896094921382,Cód: 1041655,Descongestionante Nasal,,46.81,46.81,,,https://www.farmaponte.com.br/amome-50mcg-spray-nasal-com-60-acionamentos/p,,-10
Farmaponte,Leps 500mg Torrent 60 Comprimidos De Liberação Prolongada Torrent,None,8903855090979,Cód: 1051453,Psicotropico,,111.72,111.72,,,https://www.farmaponte.com.br/leps-500mg-torrent-60-comprimidos-de-liberacao-prolongada-torrent/p,,-2
Farmaponte,Benicar Odt Olmesartana Medoxomila 40mg 30 Comprimidos,None,7897411650817,Cód: 1051489,Anti-hipertensivos,,69.61,69.61,,,https://www.farmaponte.com.br/benicar-odt-olmesartana-medoxomila-40mg-30-comprimidos/p,,-22
Farmaponte,Etoricoxibe 90mg 7 Comprimidos Ems Genérico,None,7896004781396,Cód: 1045201,Anti-inflamatório,,35.98,35.98,,,https://www.farmaponte.com.br/etoricoxibe-90mg-7-comprimidos-ems-generico/p,,-25
Farmaponte,Suplemento Alimentar Prolive 5 Cápsulas,None,7896658048111,Cód: 1052138,Regulador Intestinal,,43.75,43.75,,,https://www.farmaponte.com.br/suplemento-alimentar-prolive-5-capsulas/p,,-12
Farmaponte,Suplemento Alimentar Convivia 60 Comprimidos,None,7893454714820,Cód: 1049450,Polivitamínicos,,127.3,127.3,,,https://www.farmaponte.com.br/suplemento-alimentar-convivia-60-comprimidos/p,,-34
Farmaponte,Cloridrato De Nortriptilina 25mg 30 Capsulas Ranbaxy,None,7897076912275,Cód: 1052110,Psicotropico,,34.4,34.4,,,https://www.farmaponte.com.br/cloridrato-de-nortriptilina-25mg-30-capsulas-ranbaxy/p,,-15
Farmaponte,Ceclor Bd 750mg 14 Comprimidos,Ems Sigma Pharma,7894916503914,Cód: 801003,Antibiotico,,180.3,180.3,,,https://www.farmaponte.com.br/ceclor-bd-750mg-14cpr/p,,-22
Farmaponte,Coledue R 10+20mg C 30 Caps,None,7896094921276,Cód: 1065371,Calcificantes,,96.33,96.33,,,https://www.farmaponte.com.br/coledue-r-1020mg-c-30-caps/p,,-17
Farmaponte,Vastarel Lp Trimetazidina 80mg 30 Cápsulas,None,7898029558755,Cód: 1040740,Antianginoso,,213.97,213.97,,,https://www.farmaponte.com.br/vastarel-lp-trimetazidina-80mg-30-capsulas/p,,-2
Farmaponte,Frontal 1mg 30 Comprimidos,Mylan,7908236800667,Cód: 178624,Psicotropico,,107.26,107.26,,,https://www.farmaponte.com.br/frontal-1mg-30cpr/p,,-17
Farmaponte,Bilastina 20mg 15 Comprimidos Neo Química Genérico,None,7896714291420,Cód: 1044658,Anti Histaminico E Antialergico Topico,,35.32,35.32,,,https://www.farmaponte.com.br/bilastina-20mg-15-comprimidos-neo-quimica-generico/p,,-20
Farmaponte,"Azitromicina Di-Hidratada 900mg Suspensão Oral 22,5ml Neo Química Genérico",Neo Química,7896714215495,Cód: 1001824,Antibiotico,,46.1,46.1,,,https://www.farmaponte.com.br/azitromicina-900mg-susp-neo/p,,-44
Farmaponte,Trileptal Suspensao 100ml,Novartis,7896261011106,Cód: 25674,Psicotropico,,89.17,89.17,,,https://www.farmaponte.com.br/trileptal-susp-100ml/p,,-7
Farmaponte,Axet Cefuroxima 500mg 10cpr Teuto,None,7896112107453,Cód: 1051412,Antibiotico,,93.78,93.78,,,https://www.farmaponte.com.br/axet-cefuroxima-500mg-10cpr-teuto/p,,-20
Farmaponte,Amoxicilina 250mg 5ml Suspensão Genérico Ems 150ml,Germed Pharma,7896004702216,Cód: 805179,Antibiotico,,30.44,30.44,,,https://www.farmaponte.com.br/amoxicilina-250mg-susp-150ml-ger/p,,-5
Farmaponte,Cloridrato De Clindamicina Teuto 300mg 16 Cápsulas Gelatinosas Duras,Teuto,7896112123033,Cód: 1001083,Antibiotico,,83.7,83.7,,,https://www.farmaponte.com.br/clindamicina-300mg-16cpr-teu/p,,-15
Farmaponte,Rehidralin Pó Sabor Uva Caixa Com 4 Envelopes De 28g,None,7898593053274,Cód: 1047695,Rehidratante,,20.28,20.28,,,https://www.farmaponte.com.br/rehidralin-po-sabor-uva-caixa-com-4-envelopes-de-28g/p,,-12
Farmaponte,Adoçante Líquido Adocyl Sucralose 80ml,None,7896094914070,Cód: 1028975,Adoçantes,,8.41,8.41,,,https://www.farmaponte.com.br/adocyl-liq-sucralose-80ml/p,,-7
Farmaponte,"Bilastina 20mg Neo Quimica, Caixa Com 30 Comprimidos",None,7896714291437,Cód: 1044659,Anti Histaminico E Antialergico Topico,,66.39,66.39,,,https://www.farmaponte.com.br/bilastina-20mg-neo-quimica-caixa-com-30-comprimidos/p,,-25
Farmaponte,Ofolato D 2000ui 30cpr,,,Cód: 1038990,Suplemento Alimentar,,134.99,134.99,,,https://www.farmaponte.com.br/ofolato-d-2000ui-30cpr/p,,-12
Farmaponte,"Yaz Flex Drospirenona 3mg + Etinilestradiol 0,02mg 30 Comprimidos",Bayer,7891106914178,Cód: 1032268,Anticoncepcional,,123.02,123.02,,,https://www.farmaponte.com.br/yaz-flex-30cpr/p,,-16
Farmaponte,Celecoxibe 200mg 30 Cápsulas Eurofarma Genérico,Eurofarma,7891317002954,Cód: 1034718,Psicotropico,,66.86,66.86,,,https://www.farmaponte.com.br/celecoxibe-200mg-30cap-eur/p,,-54
Farmaponte,"Oxcarbazepina 600mg Medley, Caixa Com 30 Comprimidos Revestidos",Medley,7896422511940,Cód: 1005170,Psicotropico,,76.5,76.5,,,https://www.farmaponte.com.br/oxcarbazepina-600-30-med-g/p,,-20
Farmaponte,Fenobarbital 40mg Gotas 20ml União Química Genérico,União Química,7896006237167,Cód: 1020959,Psicotropico,,6.73,6.73,,,https://www.farmaponte.com.br/fenobarbital-gts-20ml-uq/p,,-20
Farmaponte,Ebatz 2mg Com 30 Comprimidos Libbs,Libbs,7896094209190,Cód: 1037708,Redutor De Colesterol Antihipertensivo,,95.58,95.58,,,https://www.farmaponte.com.br/ebatz-2mg-30cpr/p,,-16
Farmaponte,Concor Anlo 5+5mg Com 30 Comprimidos,None,7891721029974,Cód: 1042131,Anti-hipertensivos,,89.01,89.01,,,https://www.farmaponte.com.br/concor-anlo-55mg-com-30-comprimidos/p,,-10
Farmaponte,Decadron Colírio 1mg Ml 5ml Solução,Aché,7896641600562,Cód: 5185,Antibiotico,,14.73,14.73,,,https://www.farmaponte.com.br/decadron-col/p,,-18
Farmaponte,Cloridrato De Donepezila 10mg 30 Comprimidos Medley Genérico,None,8901148250499,Cód: 1048473,Psicotropico,,81.02,81.02,,,https://www.farmaponte.com.br/cloridrato-de-donepezila-10mg-30-comprimidos-medley/p,,-12
Farmaponte,Mesacol Mmx 1200mg Takeda 30 Comprimidos Revestidos,Takeda,7896641807343,Cód: 806118,Antiulceroso,,386.39,386.39,,,https://www.farmaponte.com.br/mesacol-mmx-1200mg-caixa-com-30-comprimidos-revestidos-de-liberacao-prolongada/p,,-14
Farmaponte,Wegovy 1mg Semaglutida Com 4 Doses Injetáveis,None,7897705203095,Cód: 1052143,Antidiabéticos,,1273.71,1273.71,,,https://www.farmaponte.com.br/wegovy-1mg-semaglutida-com-4-doses-injetaveis/p,,-2
Farmaponte,Fluconazol 150mg 2 Cápsula Vitamedic Genérico,Vitamedic,7898049796168,Cód: 1037385,Antimicotico,,9.74,9.74,,,https://www.farmaponte.com.br/fluconazol-vitapan-150mg-caixa-com-2-capsulas-gelatinosas-duras/p,,-46
Farmaponte,Fluconazol 150mg 1 Cápsula Vitamedic Genérico,Vitamedic,7898049796151,Cód: 1037384,Antimicotico,,6.72,6.72,,,https://www.farmaponte.com.br/fluconazol-vitapan-150mg-caixa-com-1-capsula-gelatinosa-dura/p,,-46
Farmaponte,Dilatex Vasodilatador 120 Caps,None,7898158498830,Cód: 1050437,Perda de Peso,,68.5,68.5,,,https://www.farmaponte.com.br/dilatex-vasodilatador-152-caps/p,,-16
Farmaponte,"Celecoxibe 200mg Germed, Caixa Com 30 Capsulas",None,7896004747927,Cód: 1045602,Psicotropico,,66.86,66.86,,,https://www.farmaponte.com.br/celecoxibe-200mg-germed-caixa-com-30-capsulas/p,,-54
Farmaponte,Cloridrato De Nebivolol 5mg Genérico Ems 60 Comprimidos,None,7896004771403,Cód: 1043482,Anti-hipertensivos,,58.32,58.32,,,https://www.farmaponte.com.br/cloridrato-de-nebivolol-5mg-ems-caixa-com-60-comprimidos/p,,-49
Farmaponte,Hormus 250mg Ml Eurofarma 1 Ampola De 4ml,None,7891317001445,Cód: 1034388,Psicotropico,,451.54,451.54,,,https://www.farmaponte.com.br/hormus-250mg-ml-eurofarma-1-ampola-de-4ml/p,,-20
Farmaponte,"Nitazoxanida 20mg Ml Germed, Caixa Com 1 Frasco De Po Para Suspensao De Uso Oral  Frasco Com Capacidade De 100ml  + Seringa Dosadora",None,7896004774534,Cód: 1045612,Antiparasitario,,43.19,43.19,,,https://www.farmaponte.com.br/nitazoxanida-20mg-ml-germed-caixa-com-1-frasco-de-po-para-suspensao-de-uso-oral-frasco-com-capacidade-de-100ml-seringa-dosadora/p,,-25
Farmaponte,Coglive Bromidrato De Galantamina 16mg 60 Cápsulas,None,7896094210318,Cód: 1041951,Psicotropico,,302.84,302.84,,,https://www.farmaponte.com.br/coglive-16mg-com-60-capsulas/p,,-18
Farmaponte,Insulina Humalog Kwikpen Eli Lilly 1 Caneta Descartável 3ml,Eli Lilly,7896382706431,Cód: 1011548,Antidiabéticos,,56.03,56.03,,,https://www.farmaponte.com.br/xx-humalog-kwikpen-1x3ml-lilly/p,,-12
Farmaponte,Gabapentina 400mg Biolab 30 Cápsulas,Biolab Genéricos,7898146820612,Cód: 1019323,Psicotropico,,74.88,74.88,,,https://www.farmaponte.com.br/gabapentina-400-30cap-biol/p,,-29
Farmaponte,Valsartana 160mg Genérico Nova Química 30 Comprimidos,None,7896472521777,Cód: 1065213,Anti-hipertensivos,,47.09,47.09,,,https://www.farmaponte.com.br/valsartana-160mg-generico-nova-quimica-30-comprimidos/p,,-34
Farmaponte,Amoxicilina 500mg + Clavulanato De Potássio 125mg Ranbaxy 14 Comprimidos,None,7897076922892,Cód: 1053209,Antibiotico,,68.95,68.95,,,https://www.farmaponte.com.br/amoxicilina-500mg-clavulanato-de-potassio-125mg-ranbaxy-14-comprimidos/p,,-34
Farmaponte,Cefadroxila 500mg 8 Cápsulas Teuto Genérico,None,7896112130192,Cód: 1044476,Antibiotico,,47.81,47.81,,,https://www.farmaponte.com.br/cefadroxila-500mg-8-capsulas-teuto-generico/p,,-25
Farmaponte,@ Zz Claritromicina 125mg 5ml Suspensão Oral 60ml Ems Genérico.,Ems,7896004703503,Cód: 188247,Antibiotico,,49.0,49.0,,,https://www.farmaponte.com.br/claritromicina-125-liq-ems/p,,-29
Farmaponte,@ Zz Cefadroxila 500mg Ems 8 Cápsulas,Ems,7896004703275,Cód: 199915,Antibiotico,,49.7,49.7,,,https://www.farmaponte.com.br/cefadroxil-500mg-8cp-ems-ge/p,,-25
Farmaponte,"Alivium Capsula 600mg, Caixa Com 10 Capsulas Gelatinosas Moles",Cosmed,7891142115126,Cód: 1030628,Analgésico Antitérmico,,41.86,41.86,,,https://www.farmaponte.com.br/alivium-capsula-600mg-caixa-com-10-capsulas-gelatinosas-moles/p,,-12
Farmaponte,"Indocid 50mg, Caixa Com 30 Capsulas Gelatinosas",Aspen Pharma,7895858005962,Cód: 20982,Reumatismo,,50.29,50.29,,,https://www.farmaponte.com.br/indocid-50mg-caixa-com-30-capsulas-gelatinosas/p,,-10
Farmaponte,Aviv Desvenlafaxina 100mg 60 Comprimidos,None,7896094927155,Cód: 1065409,Psicotropico,,133.2,133.2,,,https://www.farmaponte.com.br/aviv-desvenlafaxina-100mg-60-comprimidos/p,,-17
Farmaponte,Novotram Par Com 10 Comprimidos Revestidos,None,7896094999473,Cód: 1042906,Analgésico Antitérmico,,31.47,31.47,,,https://www.farmaponte.com.br/novotram-par-com-10-comprimidos-revestidos/p,,-17
Farmaponte,Evortia Bromidrato De Vortioxetina 20mg 60 Comprimidos,None,7891142983534,Cód: 1065393,Psicotropico,,437.8,437.8,,,https://www.farmaponte.com.br/evortia-bromidrato-de-vortioxetina-20mg-60-comprimidos/p,,-17
Farmaponte,Novotram Par Com 20 Comprimidos Revestidos,None,7896094999480,Cód: 1042907,Analgésico Antitérmico,,54.87,54.87,,,https://www.farmaponte.com.br/novotram-par-com-20-comprimidos-revestidos/p,,-17
Farmaponte,Evortia Bromidrato De Vortioxetina 10mg 30 Comprimidos,None,7891142983473,Cód: 1065392,Antidepressivo,,121.61,121.61,,,https://www.farmaponte.com.br/evortia-bromidrato-de-vortioxetina-10mg-30-comprimidos/p,,-17
Farmaponte,Aviv Desvenlafaxina 50mg 30 Comprimidos,None,7896094920729,Cód: 1065410,Psicotropico,,69.79,69.79,,,https://www.farmaponte.com.br/aviv-desvenlafaxina-50mg-30-comprimidos/p,,-17
Farmaponte,Doble 30mg 90 Comprimidos Biolab,None,7896112409458,Cód: 1065323,Antidiabéticos,,107.3,107.3,,,https://www.farmaponte.com.br/doble-30mg-90-comprimidos-biolab/p,,-14
Farmaponte,Esomex 20mg 28 Comprimidos,Ems Sigma Pharma,7894916508964,Cód: 1010077,Antiulceroso,,82.57,82.57,,,https://www.farmaponte.com.br/esomex-20mg-28cpr/p,,-18
Farmaponte,"Paxil Cr 12,5mg 30 Comprimidos C1",Gsk,7896015516956,Cód: 1007241,Psicotropico,,116.34,116.34,,,https://www.farmaponte.com.br/paxil-cr-125mg-30cp-c1/p,,-7
Farmaponte,Biolme H 40mg + 25mg Biolab 30 Comprimidos,None,7896112409861,Cód: 1065498,Anti-inflamatório,,0.0,0.0,,,https://www.farmaponte.com.br/biolme-h-40mg-25mg-biolab-30-comprimidos/p,,-100
Farmaponte,Latuda 20mg 30 Comprimidos,Daiichi-Sankyo,7897411602311,Cód: 1036482,Psicotropico,,219.78,219.78,,,https://www.farmaponte.com.br/latuda-20mg-30cpr-zz/p,,-7
Farmaponte,Hidraplex Eff Laranja Com 10 Comprimidos Efervescentes,None,7899898602259,Cód: 1065277,Rehidratante,,0.0,0.0,,,https://www.farmaponte.com.br/hidraplex-eff-laranja-com-10-comprimidos-efervescentes/p,,-100
Farmaponte,Teste Glicemia Unitario,None,1011061000006,Cód: 1011061,Fita e Aparelhos de Glicemia,,7.84,7.84,,,https://www.farmaponte.com.br/teste-glicemia-unitario/p,,-2
Farmaponte,Hidraplex Eff Guaraná Com 10 Comprimidos Efervescentes,None,7899898602266,Cód: 1065278,Rehidratante,,0.0,0.0,,,https://www.farmaponte.com.br/hidraplex-eff-guarana-com-10-comprimidos-efervescentes/p,,-100
Farmaponte,"Biolme H 20mg + 12,5mg Biolab 30 Comprimidos",None,7896112409823,Cód: 1065497,Anti-inflamatório,,0.0,0.0,,,https://www.farmaponte.com.br/biolme-h-20mg-125mg-biolab-30-comprimidos/p,,-100
Farmaponte,Biolme 40mg 30 Comprimidos Biolab,None,7896112409793,Cód: 1065496,Anti-inflamatório,,0.0,0.0,,,https://www.farmaponte.com.br/biolme-40mg-30-comprimidos-biolab/p,,-100
Farmaponte,Kit Nutren Senior Sem Sabor 740g - 2 Unidades,Nutren,7891000311172,Cód: 1039492,Polivitamínicos,,288.02,288.02,,,https://www.farmaponte.com.br/suplemento-alimentar-nutren-senior-sem-sabor-lata-1-unidade-com-740g-30-de-desconto-na-2a-unidade/p,,-2
Farmaponte,Myrbetric 50mg Com 30 Comprimidos,Astellas Farma,7899337000653,Cód: 1028618,Antiespamódico Urinário,,241.99,241.99,,,https://www.farmaponte.com.br/myrbetric-50mg-caixa-com-30-comprimidos-revestidos-de-liberacao-prolongada/p,,-27
Farmaponte,"@ Zz Cloridrato De Ciprofloxacino 3,5mg Ml + Dexametasona 1,0mg Ml Solução Oftálmica 5ml Ems Genérico",Ems,7896004722528,Cód: 804257,Antibiotico,,27.73,27.73,,,https://www.farmaponte.com.br/ciprofloxacino-dexametasona-col-ems/p,,-15
Farmaponte,"Zz Cabergolina 0,5mg Eurofarma 2 Comprimidos",Eurofarma,7891317005757,Cód: 1038169,Tratamento De Distúrbios Hormonais,,57.23,57.23,,,https://www.farmaponte.com.br/mamades-0075mg-caixa-com-28-comprimidos-revestidos/p,,-39
Farmaponte,Zz Fosfato Sódico De Prednisolona 3mg Ml Solução Oral 60ml Eurofarma Genérico,None,7891317004354,Cód: 1039451,Anti Histaminico E Antialergico Topico,,19.27,19.27,,,https://www.farmaponte.com.br/fosfato-sodico-de-prednisolona-3mg-ml-solucao-oral-60ml-eurofarma-generico/p,,-2
Farmaponte,Zz Fosfato Sódico De Prednisolona 3mg Ml Solução Oral 120ml,None,7891317004361,Cód: 1039452,Corticóide Tópico,,36.88,36.88,,,https://www.farmaponte.com.br/fosfato-sodico-de-prednisolona-3mg-ml-solucao-oral-120ml/p,,-5
Farmaponte,"Zz Rivaroxabana 10mg Eurofarma, Caixa Com 30 Comprimidos Revestidos",Eurofarma,7891317017651,Cód: 1044808,Antitrombotico,,118.14,118.14,,,https://www.farmaponte.com.br/rivaroxabana-10mg-eurofarma-caixa-com-30-comprimidos-revestidos/p,,-54
Farmaponte,Attenze Cloridrato De Metilfenidato 10mg 30 Comprimidos,Eurofarma,7891317010287,Cód: 1041831,Antipsicótico,,38.79,38.79,,,https://www.farmaponte.com.br/attenze-10mg-30-comprimidos/p,,-20
Farmaponte,Flagyl 250mg 24 Comprimidos,Sanofi,7896070600799,Cód: 5983,Antibiotico,,32.62,32.62,,,https://www.farmaponte.com.br/flagyl-400mg-24cpr/p,,-17
Farmaponte,Gel Lubrificante Jontex C 50gr,None,7896222720528,Cód: 1014043,Lubrificante íntimo,,25.38,25.38,,,https://www.farmaponte.com.br/gel-lubrificante-jontex-c-50gr/p,,-2
Farmaponte,Vortioxetina Brom 5mg Com 30 Comprimidos Revestidos Neo Química,None,7896714295800,Cód: 1065441,Psicotropico,,74.39,74.39,,,https://www.farmaponte.com.br/vortioxetina-brom-5mg-com-30-comprimidos-revestidos-neo-quimica/p,,-15
Farmaponte,Nevrix Im 2ml 3ampolas,None,7899824400409,Cód: 1003781,Psicotropico,,26.1,26.1,,,https://www.farmaponte.com.br/nevrix-im-2ml-3ampolas/p,,-2
Farmaponte,Depo-Provera Acetato De Medroxiprogesterona 150mg Ml 1 Ampola 1ml De Suspensão Injetável,None,7891268101799,Cód: 1007888,Anticoncepcional,,35.7,35.7,,,https://www.farmaponte.com.br/depo-provera-150mg-1x1ml/p,,-26
Farmaponte,Coltrax 2mg Solução Injetável Caixa Com 3 Ampolas Com 2ml,Sanofi,7891317033156,Cód: 1025511,Relaxante Muscular,,15.89,15.89,,,https://www.farmaponte.com.br/coltrax-inj-3amp/p,,-20
Farmaponte,"Noripurum Im 50mg/Ml, Caixa Com 5 Ampolas Com 2ml De Solução De Uso Intramuscular + 5 Agulhas",Takeda,7896641801839,Cód: 50695,Vitaminas & Minerais,,78.55,78.55,,,https://www.farmaponte.com.br/zz-noripurum-inj-im-5x2ml/p,,-2
Farmaponte,Sanprost 320mg  Com 30 Capsulas,None,7896685302125,Cód: 1044122,Antiulceroso,,122.96,122.96,,,https://www.farmaponte.com.br/sanprost-320mg-com-30-capsulas/p,,-17
Farmaponte,Addera D3 30000ui Com 2 Capsulas,None,7891142206367,Cód: 1041983,Tratamento De Disfunção Erétil,,76.21,76.21,,,https://www.farmaponte.com.br/addera-d3-30000ui-com-2-capsulas/p,,-2
Farmaponte,Alenthus Xr 37 5mg 30 Capsulas,Medley,7896422519908,Cód: 1015539,Psicotropico,,51.13,51.13,,,https://www.farmaponte.com.br/alenthus-xr-375mg-30cpr/p,,-18
Farmaponte,"Aerolin Para Nebulização Nebules 1mg/Ml, Caixa Com 20 Ampolas Com 2,5ml De Solução Para Nebulização + Envelope",Gsk,7896015522506,Cód: 805689,Broncodilatador,,21.56,21.56,,,https://www.farmaponte.com.br/aerolin-nebules-25ml-20amp/p,,-2
Farmaponte,Addera D3 4.000ui Com 90 Capsulas,None,7891142206954,Cód: 1041984,Antiespamódico Urinário,,188.69,188.69,,,https://www.farmaponte.com.br/addera-d3-4000ui-com-90-capsulas/p,,-3
Farmaponte,"Zz Irbesartana 300mg + Hidroclorotiazida 12,5mg 30 Comprimidos Eurofarma Genérico",Eurofarma,7891317488390,Cód: 1010364,Anti-hipertensivos,,113.67,113.67,,,https://www.farmaponte.com.br/irbesartana-hidroclorotiazida-eurofarma-300-125mg-caixa-com-30-comprimidos/p,,-20
Farmaponte,Quet Xr Hemifumarato De Quetiapina 50mg 30 Comprimidos,Eurofarma,7891317134334,Cód: 1024504,Psicotropico,,143.13,143.13,,,https://www.farmaponte.com.br/quet-xr-50mg-30cpr/p,,-20
Farmaponte,Lavitan Cuidados Da Pele Com 30 Cápsulas,None,7897947617551,Cód: 1050264,Polivitamínicos,,48.02,48.02,,,https://www.farmaponte.com.br/lavitan-cuidados-da-pele-com-30-capsulas/p,,-13
Farmaponte,Zz Preservativo Jontex Lub Conf Plus C 3unidades,Jontex,7896222720115,Cód: 12785,Preservativos,,10.28,10.28,,,https://www.farmaponte.com.br/preservativo-jontex-confort-plus-com-3-unidades/p,,-12
Farmaponte,"Dprev 1.000ui, Caixa Com 60 Comprimidos Revestidos",Myralis,7898430192852,Cód: 1037858,Vitaminas & Minerais,,53.47,53.47,,,https://www.farmaponte.com.br/dprev-1000ui-60cpr-zz/p,,-2
Farmaponte,"Advipro Diclofenaco Dietilamônio 11,6mg G Gel 60g",None,7896009498237,Cód: 1046793,Reumatismo,,30.27,30.27,,,https://www.farmaponte.com.br/advipro-diclofenaco-dietilamonio-116mg-g-gel-60g/p,,-43
Farmaponte,Carvedilol 25mg 30 Comprimidos,Legrand,7894916146449,Cód: 1028393,Anti-hipertensivos,,27.73,27.73,,,https://www.farmaponte.com.br/carvedilol-25mg-30cpr-l3-leg/p,,-74
Farmaponte,Leite Em Pó Molico Ômega 3 - Lata Com 260g,Molico,7891000289860,Cód: 1041733,Complemento Alimentar para Adultos,,,,,,https://www.farmaponte.com.br/composto-lacteo-molico-omega-3-260gr/p,,
Farmaponte,"Drospirenona + Etinilestradiol 3mg + 0,03mg Genérico Eurofarma 21 Comprimidos",Multilab,7895296100038,Cód: 1016840,Anticoncepcional,,31.61,31.61,,,https://www.farmaponte.com.br/drospetin-3003mg-21cpr-nq/p,,-49
