Marca,GTIN,Desconto,Preco com desconto,link,Nome,Desconto com pix,Preco pix,Preco unitario
Legrand,7896004714455,,,https://www.drogariaveracruz.com.br/pressel-10mg-30-comprimidos/p,"PRESSEL - 10mg, 30 comprimidos",,,
Cifarma,7898158693693,,,https://www.drogariaveracruz.com.br/varicoss-15mg-90mg-20-drageas/p,"VARICOSS - 15mg + 90mg, 20 drágeas",,,
Roche,5702191013740,,,https://www.drogariaveracruz.com.br/protopic-003-pomada-dermatologica-10g/p,"Protopic 0,03% Pomada Dermatológica 10g",,,
Medquimica,7896862910747,,,https://www.drogariaveracruz.com.br/nifedipress-20mg-30-comprimidos-de-liberacao-retardada/p,"NIFEDIPRESS - 20mg, 30 comprimidos de liberação retardada",,,
Eurofarma,7891317191672,,,https://www.drogariaveracruz.com.br/pergo-2mgml-120ml/p,Pergo 2mg/ml 120ml,,,
Cifarma,7898495608770,,,https://www.drogariaveracruz.com.br/florent-200mg-6-capsulas-gelatinosas-duras/p,Florent 200mg 6 cápsulas gelatinosas duras,,,
Momenta,7899640802708,,,https://www.drogariaveracruz.com.br/bolt-caps-500mg-400mg-30-capsulas-gelatinosas-moles/p,Bolt Caps 500mg + 400mg 30 cápsulas gelatinosas moles,,,
One Farma,7896523206073,,,https://www.drogariaveracruz.com.br/enalamed-10mg-30-comprimidos/p,"ENALAMED - 10mg, 30 comprimidos",,,
Neo Quimica,7896714230122,,,https://www.drogariaveracruz.com.br/heclivir-50mgg-1-bisnaga-com-10g-de-creme-de-uso-dermatologico/p,"HECLIVIR - 50mg/g, 1 bisnaga com 10g de creme de uso dermatológico",,,
Cimed,7896523215358,,,https://www.drogariaveracruz.com.br/sinvastamed-40mg-30-comprimidos-revestidos/p,"SINVASTAMED - 40mg, 30 comprimidos revestidos",,,
Ems,7894916514064,,,https://www.drogariaveracruz.com.br/suplemento-vitaminico-koli-d3-vit-7000-ui-10-comprimidos-revestidos/p,Suplemento Vitamínico Koli D3 Vit 7.000 UI 10 comprimidos revestidos,,,
Eurofarma,7891317412692,,,https://www.drogariaveracruz.com.br/astro-600mg-1-frasco-de-po-para-suspensao-de-uso-oral-1-flaconete-com-9ml-de-diluente-seringa-dosadora/p,Astro 600mg 1 Frasco de Pó Para Suspensão de Uso Oral + 1 Flaconete Com 9ml de Diluente + Seringa Dosadora,,,
Eli Lilly,7896382706653,,,https://www.drogariaveracruz.com.br/cymbalta-60mg-c30-cpr/p,CYMBALTA 60MG C/30 CPR,,,
Alcon,7896548111987,,,https://www.drogariaveracruz.com.br/maxitrol-1mgml-5mgml-6muiml-1-frasco-gotejador-com-5ml-de-suspensao-de-uso-oftalmologico/p,Maxitrol 1mg/ml + 5mg/ml + 6Mui/ml 1 Frasco Gotejador Com 5ml de Suspensão de Uso Oftalmológico,,,
Roche,7896226500218,,,https://www.drogariaveracruz.com.br/rivotril-2mg-20-comprimidos/p,"RIVOTRIL - 2mg, 20 comprimidos",,,
Grunenthal,7897572005440,,,https://www.drogariaveracruz.com.br/hetori-90mg-14-comprimidos-revestidos/p,"HETORI - 90mg, 14 comprimidos revestidos",,,
Lundbeck,5702150142986,,,https://www.drogariaveracruz.com.br/lexapro-15mg-30-comprimidos/p,Lexapro 15mg 30 comprimidos,,,
Eurofarma,7891317002961,,,https://www.drogariaveracruz.com.br/coques-200mg-30-capsulas-gelatinosas-duras/p,"COQUES - 200mg, 30 cápsulas gelatinosas duras",,,
Astrazeneca,7896206401610,,,https://www.drogariaveracruz.com.br/pulmicort-025mgml-20-frascos-com-2ml-de-suspensao-para-nebulizacao/p,"PULMICORT - 0,25mg/mL, 20 frascos com 2mL de suspensão para nebulização",,,
Bago Do Brasil Sa,7898940448579,,,https://www.drogariaveracruz.com.br/targus-lat-40mg-10-adesivos-transdermicos/p,Targus Lat 40mg 10 adesivos transdérmicos,,,
Eurofarma,7891317469238,,,https://www.drogariaveracruz.com.br/sinot-clav-400mg-57mg5ml-1-frasco-com-70ml-de-po-para-suspensao-de-uso-oral-seringa-dosadora/p,Sinot Clav 400mg + 57mg/5ml 1 Frasco Com 70ml de Pó Para Suspensão de Uso Oral + Seringa Dosadora,,,
Biolab Sanus,7896112400585,,,https://www.drogariaveracruz.com.br/mind-10mg-biolab-sanus-30-comprimidos-revestidos/p,Mind 10mg Biolab Sanus 30 Comprimidos Revestidos,,,
Cristalia,7896676418958,,,https://www.drogariaveracruz.com.br/escena-20mg-30-comprimidos-revestidos-c1/p,Escena 20mg 30 Comprimidos Revestidos C1,,,
Cristalia,7896676431728,,,https://www.drogariaveracruz.com.br/vensate-lp-150mg-cristalia-30-capsulas-de-liberacao-prolongada/p,Vensate LP 150mg Cristália 30 Cápsulas de Liberação Prolongada,,,
Cristalia,7896676433944,,,https://www.drogariaveracruz.com.br/vellana-50mg-30-comprimidos/p,Vellana 50mg 30 comprimidos,,,
Cristalia,7896676431575,,,https://www.drogariaveracruz.com.br/tempora-50mg-60-comprimidos-revestidos/p,Tempora 50mg 60 comprimidos revestidos,,,
Ems,7896004775326,,,https://www.drogariaveracruz.com.br/imussuprex-50mg-c-50-comprimidos-imunossupressores/p,Imussuprex 50mg c/ 50 Comprimidos (Imunossupressores),,,
Ucb Pharma,4030729003507,,,https://www.drogariaveracruz.com.br/neupro-2mg24h-c-7-adesivos-c1/p,Neupro 2mg/24h c/ 7 Adesivos (C1),,,
Biolab Sanus,7898146826164,,,https://www.drogariaveracruz.com.br/kitapen-25mg-c-30-comprimidos-c1/p,Kitapen 25mg c/ 30 Comprimidos (C1),,,
Cristalia,7896676431704,,,https://www.drogariaveracruz.com.br/vensate-lp-75mg-cristalia-30-capsulas-de-liberacao-prolongada/p,Vensate LP 75mg Cristália 30 Cápsulas de Liberação Prolongada,,,
Arese,7899824401123,,,https://www.drogariaveracruz.com.br/septam-bd-200mgml-50mgml-1-frasco-com-30g-de-po-para-suspensao-de-uso-oral/p,Septam Bd 200mg/ml + 50mg/ml 1 Frasco Com 30G de Pó Para Suspensão de Uso Oral,,,
Ache,7896658028496,,,https://www.drogariaveracruz.com.br/steaton-silimarina-200mg-30-capsulas/p,Steaton Silimarina 200mg 30 cápsulas,,,
Biolab,7896112407645,,,https://www.drogariaveracruz.com.br/solly-10mg-30-comprimidos-revestidos/p,Solly 10mg 30 comprimidos revestidos,,,
Ache,7896658048555,,,https://www.drogariaveracruz.com.br/runner-eze-20mg-10mg-60-comprimidos/p,Runner Eze 20mg + 10mg 60 comprimidos,,,
Sigma Pharma,7894916515313,,,https://www.drogariaveracruz.com.br/clabat-500mg-caixa-contendo-14-comprimidos-de-liberacao-prolongada/p,Clabat 500mg Caixa Contendo 14 comprimidos de Liberação Prolongada,,,
Nikkho,7897460400166,,,https://www.drogariaveracruz.com.br/gammar-comprimidos/p,GAMMAR - comprimidos,,,
Divcom Pharma,7891721019074,,,https://www.drogariaveracruz.com.br/floratil-pack-200mgg-250mg125g-6-saches-com-1g-de-po-de-uso-oral-6-saches-com-125g-de-po-de-uso-oral/p,"FLORATIL PACK - 200mg/g + 250mg/1,25g, 6 sachês com 1g de pó de uso oral + 6 sachês com 1,25g de pó de uso oral",,,
Eurofarma,7898149937911,,,https://www.drogariaveracruz.com.br/zydena-100mg-1-comprimido-revestido/p,"ZYDENA - 100mg, 1 comprimido revestido",,,
Cifarma,7898158692238,,,https://www.drogariaveracruz.com.br/florent-200mg-4-envelopes-com-1g/p,Florent 200mg 4 envelopes com 1g,,,
Servier,7898029551046,,,https://www.drogariaveracruz.com.br/coversyl-4mg-30-comprimidos-saches-dessecante/p,"COVERSYL - 4mg, 30 comprimidos + sachês dessecante",,,
Cifarma,7898158692221,,,https://www.drogariaveracruz.com.br/florent-100mg-12-capsulas-gelatinosas-duras/p,Florent 100mg 12 cápsulas gelatinosas duras,,,
Pfizer,7891268105919,,,https://www.drogariaveracruz.com.br/pletil-500mg-8-comprimidos-revestidos/p,Pletil 500mg 8 comprimidos revestidos,,,
Hypera,7897322705415,,,https://www.drogariaveracruz.com.br/lipanon-250mg-30-capsulas-duras-de-liberacao-retardada/p,Lipanon 250mg 30 cápsulas duras de liberação retardada,,,
Novartis,7896261000520,,,https://www.drogariaveracruz.com.br/lioresal-10mg-20-comprimidos/p,"LIORESAL - 10mg, 20 comprimidos",,,
Abbott,7891158104008,,,https://www.drogariaveracruz.com.br/vitamina-d-sof-d-2000-ui-30-capsulas-gelatinosas-moles/p,Vitamina D Sof D 2.000 UI 30 cápsulas gelatinosas moles,,,
Hypera,7891142203434,,,https://www.drogariaveracruz.com.br/alivium-400mg-20-capsulas-liquidas/p,Alivium 400mg 20 cápsulas líquidas,,,
Eurofarma,7891317487331,,,https://www.drogariaveracruz.com.br/versa-60mg-2-seringas-preenchidas-com-06ml-de-solucao-de-uso-subcutaneo-ou-intravenoso/p,"VERSA - 60mg, 2 seringas preenchidas com 0,6mL de solução de uso subcutâneo ou intravenoso",,,
Eurofarma,7898149937928,,,https://www.drogariaveracruz.com.br/zydena-100mg-2-comprimidos-revestidos/p,"ZYDENA - 100mg, 2 comprimidos revestidos",,,
Baldacci,7897851221608,,,https://www.drogariaveracruz.com.br/tecnofer-sabor-laranja-30-comprimidos-efervescentes/p,Tecnofer Sabor Laranja 30 comprimidos efervescentes,,,
Ems,7894916512145,,,https://www.drogariaveracruz.com.br/suplemento-vitaminico-koli-d3-vit-50000-ui-4-comprimidos-revestidos/p,Suplemento Vitamínico Koli D3 Vit 50.000 UI 4 comprimidos revestidos,,,
Teuto,7896112141679,,,https://www.drogariaveracruz.com.br/digestil-4mgml-sabor-menta-20ml/p,Digestil 4mg/ml Sabor Menta 20ml,,,
Glenmark,7897473207653,,,https://www.drogariaveracruz.com.br/salmeterol-25mcg-fluticasona-125mcg-120-doses-glenmark-generico/p,Salmeterol 25mcg + Fluticasona 125mcg 120 Doses Glenmark Genérico,,,
Eno,7896015593216,,,https://www.drogariaveracruz.com.br/sal-de-frutas-eno-tonica-100g/p,Sal de Frutas Eno Tônica 100g,,,
Gsk,7896015591847,,,https://www.drogariaveracruz.com.br/sonisal-sabor-limao-10-comprimidos-efervescentes/p,Sonrisal Sabor Limão 10 comprimidos efervescentes,,,
Eno,7896015591793,,,https://www.drogariaveracruz.com.br/sal-de-frutas-eno-tutti-frutti-100gr/p,Sal de Frutas Eno Tutti-Frutti 100gr,,,
Sigma Pharma,7894916512442,,,https://www.drogariaveracruz.com.br/imense-100mg-c30-cpr/p,IMENSE 100MG C/30 CPR,,,
Cimed,7896523201870,,,https://www.drogariaveracruz.com.br/alergomine-maleato-de-dexclorfeniramina-2mg-20-comprimidos/p,Alergomine Maleato de Dexclorfeniramina 2mg 20 comprimidos,,,
Ache,7896658014567,,,https://www.drogariaveracruz.com.br/donila-10mg-c30-cpr/p,DONILA 10MG C/30 CPR,,,
Não encontrada,Não encontrado,,,https://www.drogariaveracruz.com.br/dermafree-15ml/p,Dermafree 15ml,,,
Medley,7896422519908,,,https://www.drogariaveracruz.com.br/alenthus-375mg-c30-cps/p,"ALENTHUS 37,5MG C/30 CPS",,,
Sanofi,7896070600201,,,https://www.drogariaveracruz.com.br/amplictil-4-gts-c20-ml/p,AMPLICTIL 4% GTS C/20 ML,,,
Sigma Pharma,7896004789873,,,https://www.drogariaveracruz.com.br/vynaxa-rivaroxabana-20mg-com-30-comprimidos/p,Vynaxa Rivaroxabana 20mg Com 30 comprimidos,,,
Sanofi,7896070601710,,,https://www.drogariaveracruz.com.br/profenid-100mg-10-supositorios/p,Profenid 100mg 10 supositórios,,,
Novartis,7897595632302,,,https://www.drogariaveracruz.com.br/rosulib-10mg-30-comprimidos-revestidos/p,"ROSULIB - 10mg, 30 comprimidos revestidos",,,
Sigma Pharma,7894916509206,,,https://www.drogariaveracruz.com.br/rusovas-5mg-60-comprimidos-revestidos/p,Rusovas 5mg 60 comprimidos revestidos,,,
Abbott,7896255764858,,,https://www.drogariaveracruz.com.br/ritmonorm-300mg-60-comprimidos-revestidos/p,Ritmonorm 300mg 60 comprimidos revestidos,,,
Sanofi,7891058003838,,,https://www.drogariaveracruz.com.br/profenid-1mgml-xarope-pediatrico-sabor-tutti-frutti-150ml/p,Profenid 1mg/ml Xarope Pediátrico Sabor Tutti Frutti 150ml,,,
Ache,7896658011580,,,https://www.drogariaveracruz.com.br/prelone-5mg-10-comprimidos/p,Prelone 5mg 10 comprimidos,,,
Wyeth,7891045008174,,,https://www.drogariaveracruz.com.br/premarin-03mg-28-drageas/p,"PREMARIN - 0,3mg, 28 drágeas",,,
Sanofi,7896070601826,,,https://www.drogariaveracruz.com.br/profenid-25mg-gel-30g/p,Profenid 25mg Gel 30g,,,
Hypera,7891142128249,,,https://www.drogariaveracruz.com.br/celestone-01mgml-elixir-120ml/p,"Celestone 0,1mg/ml Elixir 120ml",,,
Merck,7891721201431,,,https://www.drogariaveracruz.com.br/cuore-75mg-28-comprimidos-revestidos/p,Cuore 75mg 28 comprimidos revestidos,,,
Boehringer,7896026307161,,,https://www.drogariaveracruz.com.br/cardizem-sr-120mg-20-capsulas-duras-de-liberacao-prolongada/p,Cardizem SR 120mg 20 cápsulas duras de liberação prolongada,,,
Legrand,7896004714837,,,https://www.drogariaveracruz.com.br/vitamina-c-cenevit-2g-sabor-laranja-10-comprimidos-efervescentes/p,Vitamina C Cenevit 2g Sabor Laranja 10 comprimidos efervescentes,,,
Gsk,7896015522506,,,https://www.drogariaveracruz.com.br/aerolin-nebules-25mg25ml-20-flaconetes/p,"Aerolin Nebules 2,5mg/2,5ml 20 flaconetes",,,
Libbs,7896094201507,,,https://www.drogariaveracruz.com.br/plurair-50mcgdose-spray-60-doses-6ml/p,Plurair 50mcg/dose Spray 60 doses 6ml,,,
Sigma Pharma,7894916501842,,,https://www.drogariaveracruz.com.br/lanz-30mg-14-capsulas-duras-de-liberacao-retardada/p,Lanz 30mg 14 cápsulas duras de liberação retardada,,,
Teuto,7896112141693,,,https://www.drogariaveracruz.com.br/baclofen-10mg-20-comprimidos/p,Baclofen 10mg 20 comprimidos,,,
Eurofarma,7899640800582,,,https://www.drogariaveracruz.com.br/bart-h-300mg-125mg-30-comprimidos/p,"Bart H 300mg + 12,5mg 30 comprimidos",,,
Ache,7896658020605,,,https://www.drogariaveracruz.com.br/ekson-200mg-50mg-30-comprimidos/p,Ekson 200mg + 50mg 30 comprimidos,,,
Pfizer,7896016807398,,,https://www.drogariaveracruz.com.br/eliquis-25mg-20-comprimidos-revestidos/p,"Eliquis 2,5mg 20 comprimidos revestidos",,,
Ems,7896004734545,,,https://www.drogariaveracruz.com.br/brondelix-7mgml-xarope-sabor-cereja-100ml/p,Brondelix 7mg/ml Xarope Sabor Cereja 100ml,,,
União Química,7896006210306,,,https://www.drogariaveracruz.com.br/babydrax-4-saches-com-sais-para-reidratacao-oral/p,Babydrax 4 sachês com Sais para Reidratação Oral,,,
Lightsweet,7897473203983,,,https://www.drogariaveracruz.com.br/posprand-2mg-30-comprimidos/p,"POSPRAND - 2mg, 30 comprimidos",,,
Abbott,7896255766319,,,https://www.drogariaveracruz.com.br/duphaston-10mg-caixa-contendo-14-comprimidos-revestidos/p,"DUPHASTON - 10mg, caixa contendo 14 comprimidos revestidos",,,
Hypera,7891142171252,,,https://www.drogariaveracruz.com.br/polaramine-expectorante-040mgml-4mgml-20mgml-1-frasco-com-120ml-de-solucao-de-uso-oral/p,"POLARAMINE EXPECTORANTE - 0,40mg/mL + 4mg/mL + 20mg/mL, 1 frasco com 120mL de solução de uso oral",,,
Latinofarma,7896180300015,,,https://www.drogariaveracruz.com.br/b-tablock-5mgml-1-frasco-gotejador-com-5ml-de-solucao-de-uso-oftalmologico/p,"B-TABLOCK - 5mg/mL, 1 frasco gotejador com 5mL de solução de uso oftalmológico",,,
Abbott,7896255766852,,,https://www.drogariaveracruz.com.br/duspatalin-200mg-30-capsulas-gelatinosas-duras-de-liberacao-prolongada/p,Duspatalin 200mg 30 cápsulas gelatinosas duras de liberação prolongada,,,
Hypera,7891142171061,,,https://www.drogariaveracruz.com.br/polaramine-28mgml-gotas-sabor-de-frutas-20ml/p,"Polaramine 2,8mg/ml Gotas Sabor de Frutas 20ml",,,
Sigma Pharma,7894916503082,,,https://www.drogariaveracruz.com.br/lanz-30mg-28-capsulas-duras-de-liberacao-retardada/p,Lanz 30mg 28 cápsulas duras de liberação retardada,,,
Germed,7896004734620,,,https://www.drogariaveracruz.com.br/liara-3mg-003mg-21-comprimidos-revestidos/p,"LIARA - 3mg + 0,03mg, 21 comprimidos revestidos",,,
Apsen,7896637025232,,,https://www.drogariaveracruz.com.br/primid-250mg-20-comprimidos/p,Primid 250mg 20 comprimidos,,,
Germed,7896004745619,,,https://www.drogariaveracruz.com.br/lidy-3mg-002mg-24-comprimidos-revestidos/p,"LIDY - 3mg + 0,02mg, 24 comprimidos revestidos",,,
Genom,7896006217626,,,https://www.drogariaveracruz.com.br/cef-500mg-10-capsulas/p,Cef 500mg 10 Cápsulas,,,
Supera,7897572001442,,,https://www.drogariaveracruz.com.br/remeron-soltab-45mg-30-comprimidos/p,Remeron Soltab 45mg 30 comprimidos,,,
Eli Lilly,7896382706721,,,https://www.drogariaveracruz.com.br/cymbalta-30mg-c30-cpr/p,CYMBALTA 30MG C/30 CPR,,,
Eurofarma,7891317001445,,,https://www.drogariaveracruz.com.br/hormus-250mg-c1-amp-4ml/p,HORMUS 250MG C/1 AMP 4ML,,,
Sigma Pharma,7896004768366,,,https://www.drogariaveracruz.com.br/solucao-oftalmica-toragesic-ofta-5mgml-5ml/p,Solução Oftálmica Toragesic Ofta 5mg/ml 5ml,,,
Takeda,7896641801976,,,https://www.drogariaveracruz.com.br/hidrafix-90-216mgml-468mgml-098mgml-2000mgml-1-frasco-com-250ml-de-solucao-de-uso-oral/p,"HIDRAFIX 90 - 2,16mg/mL + 4,68mg/mL + 0,98mg/mL + 20,00mg/mL, 1 frasco com 250mL de solução de uso oral",,,
Farmoquimica,7898040324957,,,https://www.drogariaveracruz.com.br/motix-fqm-50-comprimidos/p,Motix FQM 50 Comprimidos,,,
Takeda,7896641813634,,,https://www.drogariaveracruz.com.br/juneve-50mg-c28-cps-gel-a3/p,JUNEVE 50MG C/28 CPS GEL A3,,,
Não encontrada,Não encontrado,,,https://www.drogariaveracruz.com.br/succinato-de-solifenacina-10mg-ranbaxy-30-comprimidos-revestidos/p,Succinato de Solifenacina 10mg Ranbaxy 30 comprimidos revestidos,,,
Germed Pharma,7896004775593,,,https://www.drogariaveracruz.com.br/quicard-35mg-60-comprimidos-revestidos-de-liberacao-prolongada/p,Quicard 35mg 60 Comprimidos Revestidos De Liberação Prolongada,,,
Chiesi Farmaceutica Ltda.,7896672202766,,,https://www.drogariaveracruz.com.br/fostair-dpi-200mcg-6mcg-120-doses/p,Fostair DPI 200mcg + 6mcg 120 doses,,,
Ache,7896658021442,,,https://www.drogariaveracruz.com.br/liberaflux-75mgml-sabor-cereja-100ml/p,"Liberaflux 7,5mg/ml Sabor Cereja 100ml",,,
Libbs,7896094210646,,,https://www.drogariaveracruz.com.br/voextor-10mg-c60-cpr-rev-c1/p,VOEXTOR 10MG C/60 CPR REV C1,,,
Sigma Pharma,7894916508513,,,https://www.drogariaveracruz.com.br/concardio-5mg-30-comprimidos-revestidos/p,Concárdio 5mg 30 comprimidos revestidos,,,
Pfizer,7891268116250,,,https://www.drogariaveracruz.com.br/lyrica-75-mg-c28-cps/p,LYRICA 75 MG C/28 CPS,,,
Biolab,7896112409250,,,https://www.drogariaveracruz.com.br/doss-colecalciferol-10000-ui-com-4-capsulas/p,Doss Colecalciferol 10.000 UI Com 4 cápsulas,,,
Grunenthal,7897572002494,,,https://www.drogariaveracruz.com.br/mercilon-conti-150mcg-20mcg-28-comprimidos-revestidos/p,"MERCILON CONTI - 150mcg + 20mcg, 28 comprimidos revestidos",,,
Uci Farma,7897655400230,,,https://www.drogariaveracruz.com.br/rilan-2-1-frasco-spray-com-15ml-de-solucao-de-uso-nasal/p,"RILAN - 2%, 1 frasco spray com 15mL de solução de uso nasal",,,
Uci Farma,7897655401176,,,https://www.drogariaveracruz.com.br/rilan-4-1-frasco-spray-com-13ml-de-solucao-de-uso-nasal/p,"RILAN - 4%, 1 frasco spray com 13mL de solução de uso nasal",,,
Ems,7896004714653,,,https://www.drogariaveracruz.com.br/emsgrip-100mgg-po-sabor-mel-e-limao-5g/p,EMSGrip 100mg/g Pó Sabor Mel e Limão 5g,,,
Hypera,7896714291895,,,https://www.drogariaveracruz.com.br/picbam-25mg-60-comprimidos-revestidos/p,"Picbam 2,5mg 60 comprimidos revestidos",,,
Astrazeneca,7896206402983,,,https://www.drogariaveracruz.com.br/crestor-40mg-30-comprimidos-revestidos/p,Crestor 40mg 30 comprimidos revestidos,,,
Gsk,7896269900075,,,https://www.drogariaveracruz.com.br/aerolin-04mgml-120-ml/p,"Aerolin 0,4mg/ml 120 ml",,,
Supera,7899420503597,,,https://www.drogariaveracruz.com.br/pros-hp-2mg-5mg-30-capsulas-gelatinosas-duras/p,Prós HP 2mg + 5mg 30 cápsulas gelatinosas duras,,,
Gsk,7896269900044,,,https://www.drogariaveracruz.com.br/aerolin-4mg-20-comprimidos/p,Aerolin 4mg 20 comprimidos,,,
Allergan,7897316804209,,,https://www.drogariaveracruz.com.br/solucao-oftalmica-alphagan-p-015-5ml/p,"Solução Oftálmica Alphagan P 0,15% 5ml",,,
Eurofarma,7891317000820,,,https://www.drogariaveracruz.com.br/vitamina-d3-altad-1000ui-30-comprimidos-revestidos/p,Vitamina D3 AltaD 1.000UI 30 comprimidos revestidos,,,
Takeda,7896641802478,,,https://www.drogariaveracruz.com.br/pantozol-20mg-28-comprimidos-revestidos-de-liberacao-retardada/p,Pantozol 20mg 28 Comprimidos revestidos de liberação retardada,,,
Hypera,7896714291864,,,https://www.drogariaveracruz.com.br/picbam-5mg-20-comprimidos-revestidos/p,Picbam 5mg 20 comprimidos revestidos,,,
Sanofi,7891058013318,,,https://www.drogariaveracruz.com.br/calcort-6mg-20-comprimidos/p,Calcort 6mg 20 comprimidos,,,
Roche,7898581710370,,,https://www.drogariaveracruz.com.br/lexotan-3-mg-c30-cpr/p,LEXOTAN 3 MG C/30 CPR,,,
Hypera,7896641807763,,,https://www.drogariaveracruz.com.br/alektos-20mg-15-comprimidos/p,Alektos 20mg 15 comprimidos,,,
Gsk,7896269900037,,,https://www.drogariaveracruz.com.br/aerolin-2mg-20-comprimidos/p,Aerolin 2mg 20 comprimidos,,,
Sanofi,7891058011499,,,https://www.drogariaveracruz.com.br/profenid-protect-200mg-20mg-10-capsulas/p,Profenid Protect 200mg + 20mg 10 cápsulas,,,
Medley,7896422501972,,,https://www.drogariaveracruz.com.br/prazol-15mg-28-capsulas-de-liberacao-retardada/p,Prazol 15mg 28 cápsulas de liberação retardada,,,
Abbott,7896255766135,,,https://www.drogariaveracruz.com.br/venocur-fit-2632mg-60-comprimidos-revestidos-de-liberacao-retardada/p,"Venocur Fit 263,2mg 60 comprimidos revestidos de liberação retardada",,,
Farmoquimica,7898040321437,,,https://www.drogariaveracruz.com.br/umckan-825mgml-20ml/p,Umckan 825mg/ml 20ml,,,
Sigma Pharma,7894916501460,,,https://www.drogariaveracruz.com.br/unigyn-1g-2-comprimidos-revestidos/p,"UNIGYN - 1g, 2 comprimidos revestidos",,,
Farmoquimica,7898040321628,,,https://www.drogariaveracruz.com.br/umckan-825mgml-50ml/p,Umckan 825mg/ml 50ml,,,
Biolab Sanus,7896112470311,,,https://www.drogariaveracruz.com.br/vasopril-plus-20mg-125mg-60-comprimidos/p,"Vasopril Plus 20mg + 12,5mg 60 comprimidos",,,
